Prediction _compress,Labels,Entropy,Binary_Labels
1,1,0.006321518,1
5,3,1.503368485,0
9,9,0.980179986,1
1,8,1.01421895,0
0,3,2.138034382,0
7,7,0.851140489,1
4,4,0.583489574,1
6,5,1.469378035,0
0,0,1.449809979,1
2,2,1.022379925,1
1,1,0.000147575,1
1,9,0.997887811,0
1,1,0.001684227,1
0,0,1.448949996,1
3,5,1.94961288,0
8,8,1.052192909,1
2,4,0.342569413,0
7,7,0.819456722,1
3,3,0.261502089,1
1,1,0.000531136,1
4,4,1.951174935,1
3,5,2.000992601,0
4,3,1.677491475,0
1,1,0.238676521,1
0,0,0.004013549,1
0,8,1.522548345,0
8,8,0.164799695,1
8,8,0.027500938,1
2,2,1.049316152,1
1,1,0.002066699,1
6,3,1.028800595,0
7,7,1.983300877,1
0,3,1.771105093,0
9,1,1.309818039,0
6,6,0.023183294,1
9,9,0.314789181,1
1,1,0.000265961,1
6,6,0.548356516,1
0,0,0.337284038,1
7,7,0.517623123,1
7,7,0.000298091,1
1,1,0.01191883,1
3,3,1.227217765,1
0,3,2.000616941,0
3,3,1.115155131,1
1,1,1.001564585,1
0,0,0.569040363,1
2,2,1.353491457,1
7,7,0.012559323,1
1,1,0.168188301,1
2,2,0.662295396,1
2,2,0.22104715,1
9,9,0.010971001,1
6,6,0.027149338,1
6,3,1.88279657,0
6,5,1.239002854,0
9,9,0.009326377,1
4,4,0.209224796,1
8,8,0.257319288,1
0,0,0.399602093,1
3,4,2.0813138,0
8,8,0.176801613,1
0,0,0.185459937,1
9,1,0.071444599,0
3,3,1.211865739,1
7,7,1.542113518,1
0,0,1.784475207,1
4,4,1.420890073,1
0,7,2.041060564,0
0,4,1.840987715,0
8,8,0.133962623,1
6,6,0.020120624,1
3,4,2.266078468,0
3,3,0.983104119,1
9,9,0.884646178,1
8,8,0.009546576,1
2,2,0.503987052,1
2,2,0.001476058,1
8,8,0.86374846,1
3,3,1.170371951,1
1,1,6.74E-05,1
1,1,0.003234337,1
2,2,1.156005133,1
0,8,1.457740062,0
2,2,1.543299893,1
6,6,0.167201148,1
9,9,0.000513797,1
6,4,1.640489085,0
8,8,0.000250822,1
7,4,2.3006702,0
6,4,1.271399751,0
1,1,5.34E-07,1
5,5,0.259882261,1
2,2,1.559799451,1
6,6,0.795403751,1
9,9,0.013450722,1
0,2,0.632746692,0
0,0,0.344998714,1
7,7,0.43188566,1
1,1,0.000885946,1
8,8,0.054626537,1
9,9,0.004448185,1
3,3,1.464069319,1
9,9,0.186549248,1
9,9,0.722695077,1
0,0,0.202668815,1
7,7,0.596578866,1
7,7,0.001129141,1
3,5,2.281120031,0
2,4,2.000777466,0
2,2,1.006132296,1
6,6,0.228282642,1
3,4,2.115027846,0
5,5,1.087767426,1
7,7,0.093570571,1
5,7,1.938382985,0
8,8,0.002081561,1
7,7,0.25525802,1
2,2,2.098343788,1
6,6,0.328736409,1
2,2,0.937987259,1
2,2,0.176404311,1
4,4,0.281436623,1
4,4,1.242713481,1
0,0,0.1030208,1
3,7,1.839304446,0
1,1,0.002309647,1
5,3,1.048411278,0
3,9,2.372298835,0
6,6,0.263687421,1
0,0,1.734408903,1
0,0,0.463071611,1
2,2,1.270508344,1
3,3,2.438880187,1
8,8,0.016342475,1
2,2,1.166885432,1
2,2,1.000267741,1
4,4,1.050927045,1
3,3,1.079709457,1
5,5,0.721981085,1
0,2,0.753135386,0
9,9,0.905218293,1
1,1,0.00048489,1
0,0,0.889873855,1
0,0,0.901253112,1
2,6,1.318976897,0
5,5,0.020239781,1
9,5,0.255860564,0
7,7,0.087285468,1
9,9,0.012833697,1
9,9,0.006395908,1
6,6,0.058513122,1
5,5,2.347448479,1
5,5,0.195718588,1
8,0,0.617559864,0
5,5,1.211968874,1
3,7,1.472605819,0
1,1,0.617016719,1
6,6,0.240452572,1
6,6,0.300662336,1
4,4,0.892883506,1
1,1,1.341673447,1
6,4,1.730685134,0
4,4,0.336948027,1
1,1,0.001658055,1
5,5,0.726937083,1
0,0,1.37586404,1
0,0,0.043626169,1
4,4,1.308853739,1
5,5,1.092733911,1
8,8,0.007985281,1
2,4,1.528623574,0
8,8,0.059963449,1
3,3,1.05316792,1
0,0,0.727441765,1
5,5,0.609979328,1
0,0,0.114605115,1
5,5,0.916310827,1
3,3,2.216148621,1
1,1,0.107123509,1
6,6,0.035811779,1
7,7,0.709947644,1
0,0,0.834396578,1
9,9,0.000250319,1
1,1,7.55E-05,1
5,5,0.63785459,1
7,7,6.46E-05,1
6,6,0.104612517,1
3,5,1.632509383,0
5,5,1.603420924,1
2,5,2.240756887,0
6,6,0.0440686,1
0,0,0.612266643,1
0,0,0.865170154,1
1,1,0.000685801,1
7,7,0.000862876,1
3,5,0.478275179,0
1,1,0.009408818,1
9,9,1.00782921,1
2,2,0.988288342,1
6,4,1.056277234,0
6,1,0.849451871,0
3,3,1.02083093,1
7,7,1.023013476,1
8,8,0.586461898,1
0,2,0.700229202,0
0,0,1.086702489,1
9,9,0.002691608,1
6,6,0.293762999,1
2,6,1.637957563,0
8,0,0.584321223,0
6,6,1.910390631,1
2,5,1.801467268,0
8,8,0.439757336,1
1,2,2.291075177,0
7,7,0.024057477,1
7,4,1.377285876,0
0,0,0.244844472,1
2,2,0.12164585,1
7,7,0.132529297,1
5,7,1.943386817,0
8,8,0.511279568,1
8,8,0.298466808,1
2,7,1.631078069,0
0,0,0.848751001,1
2,4,2.057696189,0
9,9,0.004857436,1
1,1,0.044045612,1
6,4,1.4514512,0
2,4,1.690873196,0
5,3,1.572430228,0
5,5,2.291435652,1
4,4,0.762585349,1
6,6,0.267300191,1
2,2,0.189890397,1
3,3,1.121087824,1
1,1,0.001367995,1
0,0,0.187227391,1
3,3,1.112029872,1
3,3,2.14150706,1
6,3,2.44588117,0
3,6,2.079814634,0
5,3,1.100386855,0
1,1,0.000225084,1
2,2,0.024259085,1
8,8,1.311661612,1
9,9,1.394863657,1
7,7,0.452027508,1
9,9,0.426923099,1
3,3,0.171175374,1
0,8,1.121897423,0
7,7,0.10132373,1
3,3,1.41102519,1
1,1,4.37E-06,1
7,7,0.03124182,1
7,7,0.093055223,1
6,3,2.030268159,0
2,2,1.437605956,1
2,2,0.492044005,1
8,8,0.323379701,1
9,9,0.178320525,1
6,5,1.660749977,0
9,9,0.043517426,1
2,2,0.341447679,1
1,1,0.248389699,1
7,7,0.040328952,1
4,4,2.113316715,1
4,4,0.576855852,1
0,0,1.122580685,1
5,5,2.191435943,1
6,7,1.728774079,0
1,1,0.03669924,1
5,5,1.061287469,1
4,4,0.935181309,1
2,0,0.926492201,0
8,8,0.130086362,1
2,4,2.172788896,0
9,9,0.365814748,1
8,8,0.791221206,1
7,7,0.796494939,1
8,8,0.662385373,1
4,4,1.267243791,1
2,2,0.099738297,1
3,3,1.362739445,1
4,4,1.051509158,1
0,0,1.616334991,1
3,5,0.943612839,0
4,4,0.567962789,1
1,1,0.00973477,1
8,8,0.243100264,1
2,2,1.753433675,1
5,5,0.843041935,1
4,4,0.849032929,1
5,5,1.505971184,1
6,2,2.038752603,0
6,5,0.30219889,0
3,3,0.461347311,1
7,7,0.021239994,1
9,9,0.000939038,1
4,7,1.64419918,0
1,1,0.000747002,1
4,4,0.427125185,1
9,1,0.73343379,0
1,3,1.336069215,0
1,1,0.01521244,1
6,4,0.572314282,0
5,5,1.374293665,1
5,5,0.405580371,1
1,1,0.020084449,1
7,7,0.195570897,1
1,1,0.005661812,1
4,3,2.187055029,0
0,0,0.135671853,1
0,1,1.596733154,0
2,2,0.245112433,1
3,5,1.641560343,0
7,7,0.051400801,1
0,0,0.79392091,1
6,6,1.270107856,1
3,3,0.114276467,1
5,5,1.232424984,1
7,7,0.116885291,1
5,5,1.833414983,1
5,5,0.359324257,1
8,8,0.143850627,1
9,9,0.008848857,1
4,4,0.680334873,1
6,6,0.090487998,1
3,3,1.198602641,1
6,6,0.018379671,1
6,6,0.012403048,1
8,8,0.140916358,1
2,2,0.2840541,1
6,6,0.258099959,1
4,4,1.953893254,1
8,8,0.011660488,1
4,4,0.495173755,1
1,1,0.000404441,1
3,3,1.097890707,1
9,1,0.788297424,0
2,2,1.231984397,1
3,3,1.568049593,1
6,3,2.396762418,0
2,0,1.494171892,0
1,1,0.070443233,1
6,6,0.986996425,1
6,4,1.06245634,0
2,2,0.29540286,1
8,8,1.269653134,1
2,2,0.262436955,1
4,4,0.372317683,1
3,3,1.78836193,1
1,1,0.600504872,1
4,4,1.045418165,1
4,4,1.857314298,1
4,4,0.807755573,1
4,4,2.305286742,1
1,1,0.332902651,1
5,5,1.614334334,1
5,5,0.144033054,1
7,7,0.723996326,1
6,6,0.706496115,1
5,5,0.497567618,1
4,4,0.197176104,1
5,5,0.507308466,1
6,6,0.687768393,1
5,5,0.033971646,1
6,6,0.285649671,1
2,2,0.558892595,1
4,4,1.051869699,1
7,7,1.77512227,1
2,7,0.428093077,0
6,4,1.373236351,0
6,6,0.090855005,1
5,5,0.061454216,1
2,0,1.418160653,0
2,2,1.083747225,1
3,3,0.652455882,1
9,9,0.248185433,1
2,2,2.424378812,1
3,3,0.266685604,1
8,8,0.432961034,1
0,0,0.6330956,1
7,7,0.025541019,1
0,0,1.649144169,1
6,6,0.184033801,1
8,8,1.156817631,1
1,1,0.001443097,1
3,2,1.829067556,0
8,8,1.907932423,1
9,9,0.236945094,1
1,1,0.004159748,1
5,5,1.424229761,1
4,4,0.903312804,1
2,2,0.87181875,1
3,3,1.012883371,1
5,5,0.027019133,1
5,5,1.354744123,1
2,3,2.043308682,0
6,6,0.008354799,1
5,5,1.141500778,1
0,0,1.570565798,1
3,3,0.440627213,1
0,2,2.02696302,0
1,1,0.000549735,1
3,3,1.69053339,1
5,3,1.66208114,0
7,7,0.004125432,1
7,7,0.353582939,1
4,4,0.833199137,1
9,9,0.052110177,1
4,4,0.469813689,1
5,3,1.173438253,0
9,9,0.000130051,1
5,5,1.174364344,1
1,1,0.00162709,1
7,7,0.01366289,1
6,6,0.895047557,1
6,6,1.123062964,1
4,4,1.330180031,1
8,8,0.174173742,1
5,5,2.091791881,1
1,1,0.024528981,1
3,2,1.291207511,0
0,8,1.016074351,0
4,4,0.365478922,1
3,5,1.061935851,0
9,3,1.218830324,0
3,3,1.068530263,1
3,3,2.313147725,1
9,0,0.941764185,0
4,4,1.799252596,1
8,8,0.067226795,1
7,7,0.028402451,1
2,7,1.351567897,0
9,9,0.371821907,1
2,4,1.723032104,0
8,8,0.298247869,1
4,4,2.032125907,1
7,5,2.259431151,0
9,9,0.001090398,1
1,1,0.26212591,1
0,8,0.768293386,0
3,3,1.610162946,1
1,1,1.079666249,1
3,3,0.325212292,1
0,8,2.779632825,0
0,0,1.486021768,1
4,3,1.926025649,0
5,5,0.300179931,1
6,4,1.927010865,0
6,6,0.181711349,1
9,9,0.001152279,1
2,2,0.090791552,1
7,7,0.003628836,1
2,2,1.168186842,1
0,0,0.002402862,1
5,5,1.978984443,1
6,2,0.936253522,0
9,9,0.159951979,1
7,7,6.78E-05,1
5,5,0.790637099,1
0,0,0.009710275,1
7,7,2.766176305,1
8,0,0.956360133,0
3,3,1.282354524,1
5,5,1.632110332,1
3,5,1.741328439,0
3,3,0.512705034,1
8,8,0.416733905,1
7,7,0.101019584,1
6,7,1.704178398,0
1,9,0.149716191,0
6,6,1.540830037,1
1,5,1.362018474,0
8,8,1.267064051,1
9,9,0.010818407,1
0,0,0.310998717,1
1,1,0.000122403,1
9,9,0.678320109,1
4,4,0.293332495,1
9,0,1.748167784,0
0,0,0.448278604,1
9,1,0.784125668,0
7,7,1.335439991,1
2,2,0.845256032,1
5,2,1.031835746,0
8,8,0.143008245,1
3,5,1.351738121,0
9,9,2.135412614,1
1,8,0.70322018,0
2,2,0.041667805,1
8,8,0.286084258,1
0,0,0.23732515,1
6,6,0.024343142,1
6,6,0.056140282,1
8,8,0.004132009,1
6,6,0.04960002,1
9,9,0.079968665,1
3,6,1.533695841,0
1,1,0.011201916,1
1,1,0.03790127,1
5,5,0.237640555,1
5,3,1.11695332,0
3,5,1.454726519,0
0,0,1.38613155,1
5,7,1.236891568,0
6,6,0.050833493,1
1,1,0.131178433,1
4,4,1.885842088,1
6,4,0.764726573,0
1,1,0.00227918,1
1,1,0.007162564,1
8,8,0.325600503,1
1,1,0.118292241,1
1,1,0.002037516,1
2,2,0.165081247,1
3,3,1.867934539,1
4,4,1.634412529,1
9,9,0.487351933,1
9,9,0.948150966,1
5,5,0.913417919,1
2,2,0.792988587,1
7,7,1.293393339,1
6,3,1.375174373,0
3,3,1.876071289,1
6,6,0.210384292,1
1,9,0.33254302,0
6,6,0.164640991,1
9,9,0.262047622,1
8,8,1.311763079,1
8,8,0.450974905,1
6,6,1.493367081,1
7,7,0.029375119,1
4,4,0.920388441,1
7,7,0.540900885,1
2,2,1.33112951,1
5,3,1.388593237,0
8,8,0.850387355,1
0,0,1.841213261,1
9,9,0.322705717,1
0,0,0.352339885,1
7,7,0.031697488,1
1,8,1.448599161,0
1,1,1.98E-05,1
2,2,1.247555474,1
2,3,1.569192685,0
2,2,2.014782002,1
2,4,1.647655256,0
2,2,0.045196092,1
9,9,0.00350478,1
0,0,0.055950048,1
0,3,1.457868196,0
8,8,8.20E-05,1
9,9,0.036832591,1
6,6,0.058197356,1
5,5,0.009666644,1
5,5,1.705512174,1
2,2,1.292496685,1
3,4,1.727229791,0
1,1,0.02147645,1
0,0,0.029544926,1
6,6,0.054740791,1
1,1,0.000600495,1
1,8,0.748221009,0
4,4,0.733032815,1
5,5,0.59279001,1
2,5,2.353315525,0
5,5,0.127892966,1
0,0,0.657711617,1
0,8,1.91048503,0
9,9,0.056060053,1
2,0,1.337430684,0
5,5,1.040996353,1
7,7,0.586259503,1
9,9,0.009200944,1
6,6,0.214586791,1
5,3,0.804385136,0
4,4,0.110970558,1
6,6,2.027655953,1
7,4,0.8894522,0
9,9,0.821854447,1
7,7,0.915784698,1
1,1,0.000429386,1
7,2,2.0117857,0
4,5,1.56870144,0
2,2,0.787828621,1
1,8,0.003775798,0
0,0,0.451624618,1
3,2,1.621099322,0
7,2,1.980756685,0
9,9,0.000179401,1
8,8,0.110096816,1
1,1,0.003053822,1
9,9,0.31357373,1
7,7,0.065803435,1
7,7,1.358534244,1
3,3,1.494932673,1
1,1,0.000167058,1
2,4,2.016812537,0
1,1,0.033691312,1
1,1,0.066438472,1
3,3,0.380437532,1
8,8,0.033363676,1
8,8,0.000130592,1
1,1,0.0019533,1
9,9,1.026848925,1
3,3,0.923987506,1
8,8,0.091814327,1
9,9,0.03695312,1
5,5,1.307365974,1
1,1,0.795773289,1
1,1,0.003668306,1
6,6,0.019454347,1
1,2,1.356339684,0
7,7,0.456147803,1
5,2,1.678381924,0
6,6,0.275067319,1
4,2,1.497872501,0
6,6,0.490937982,1
9,9,0.000206787,1
6,6,0.079616244,1
0,0,0.084812353,1
1,1,0.215363361,1
5,3,1.472257288,0
9,9,0.000409971,1
3,3,0.878807094,1
8,8,0.024568541,1
1,8,2.459123299,0
1,8,1.534425391,0
2,2,1.059712359,1
9,9,0.018697531,1
1,1,0.06433078,1
6,2,0.64432193,0
6,6,0.152163299,1
0,0,0.254469168,1
5,5,1.689197164,1
0,0,0.504111504,1
7,7,0.413085371,1
7,7,1.884236396,1
7,7,0.079693914,1
9,9,0.00140425,1
4,4,0.250517119,1
6,5,1.151804249,0
0,0,0.341454467,1
2,2,1.372346365,1
3,3,0.378793428,1
3,5,0.915753332,0
3,5,1.080532531,0
8,8,1.016332424,1
9,9,0.042258243,1
1,1,0.248776446,1
2,2,2.074625212,1
0,7,0.934882123,0
1,1,0.656923061,1
3,3,1.596517595,1
3,4,1.567056947,0
6,6,0.103387612,1
9,9,0.043684502,1
1,1,0.008565896,1
7,0,1.900023219,0
7,7,0.128465774,1
1,1,0.227302449,1
9,9,0.000212443,1
5,5,0.62406674,1
1,8,0.162821674,0
8,1,0.888748262,0
9,9,0.033973272,1
1,9,0.508082403,0
5,7,1.917422803,0
9,9,0.000971639,1
8,8,1.277076284,1
2,3,1.298549916,0
0,0,0.32317415,1
2,2,0.456985879,1
6,6,0.402228184,1
0,0,0.502912426,1
2,2,0.205124259,1
2,2,1.100360942,1
4,4,1.227008412,1
0,0,0.014927663,1
8,8,0.378713721,1
4,4,2.057500207,1
8,8,0.251942492,1
1,1,0.001538212,1
5,2,1.056153607,0
7,7,0.000567918,1
2,2,0.903855061,1
7,7,0.96519255,1
9,9,0.460092788,1
6,5,1.675249683,0
2,2,0.845778555,1
2,2,0.941459597,1
9,9,0.492881679,1
7,2,1.334215819,0
6,6,0.451455188,1
5,5,0.5655758,1
4,7,1.209519206,0
2,2,0.411040116,1
5,5,0.476865441,1
6,6,0.086874214,1
6,5,2.188238719,0
9,1,1.124783858,0
8,8,1.130213907,1
2,2,1.704977104,1
6,6,0.637812038,1
8,8,0.007372879,1
6,6,0.535422609,1
3,3,0.839905299,1
0,0,0.296770131,1
8,8,0.356503861,1
0,0,0.260761256,1
2,0,1.156020449,0
1,9,0.212935804,0
0,9,1.903680401,0
6,6,1.4756795,1
8,8,0.131740569,1
8,0,0.514354928,0
6,6,0.254397357,1
6,6,0.119040719,1
0,0,0.027577209,1
7,7,0.050538912,1
9,9,0.03141164,1
8,8,0.064119631,1
0,0,0.529312057,1
2,5,1.141477834,0
0,0,0.001852137,1
9,9,0.008694379,1
6,6,0.009141713,1
0,0,0.036392109,1
2,4,0.978053286,0
7,7,0.101188419,1
1,1,8.73E-05,1
7,7,0.419148341,1
8,8,0.120227475,1
8,8,0.495294209,1
4,2,1.648652242,0
6,3,2.346623486,0
9,9,0.002492725,1
2,6,1.510360149,0
5,5,0.425375099,1
2,5,1.397442293,0
3,3,0.164416846,1
1,1,9.88E-06,1
5,5,1.00503321,1
1,3,2.787823149,0
0,0,0.069820833,1
2,2,2.045306184,1
5,5,1.400273163,1
2,2,0.453082344,1
7,7,1.686451872,1
2,3,2.181169719,0
8,8,0.009090208,1
4,4,0.371172467,1
4,4,1.175404747,1
6,6,0.413774662,1
1,1,0.002021047,1
9,9,0.142306293,1
4,4,1.609778984,1
1,1,1.70E-05,1
7,7,0.051325733,1
0,0,0.976508084,1
1,1,0.509788848,1
0,4,1.53615116,0
3,3,1.516013232,1
0,0,0.416536222,1
2,2,0.121280435,1
9,9,0.052999801,1
2,4,1.270428578,0
3,5,0.652874488,0
0,0,0.023432029,1
3,3,0.520458424,1
3,4,2.138400691,0
7,7,0.054724832,1
2,2,0.2314037,1
3,3,0.320202658,1
0,0,0.019207809,1
1,1,0.006253941,1
6,3,0.782689391,0
7,7,0.025605421,1
9,9,0.000680381,1
9,9,0.050564342,1
8,0,0.849675994,0
7,7,0.233005786,1
5,5,0.982467813,1
6,6,0.296582459,1
7,7,0.006064896,1
1,1,4.89E-05,1
2,2,1.511795452,1
3,2,1.346113323,0
7,7,0.023007784,1
2,4,1.60829894,0
6,6,0.867173038,1
8,8,0.328251535,1
6,4,0.63392893,0
9,9,0.019393143,1
8,8,0.282678979,1
4,4,0.802178875,1
9,9,0.073870876,1
0,2,0.816639912,0
3,3,0.133450417,1
6,4,2.801250436,0
0,0,0.013937004,1
2,2,1.241732556,1
3,5,0.810663747,0
6,6,0.190617336,1
0,0,2.185274369,1
3,5,0.594785974,0
8,3,1.199356848,0
3,5,1.014506341,0
8,8,0.004186871,1
5,3,1.677838718,0
2,7,2.545617755,0
4,4,2.100850776,1
9,9,0.032803426,1
5,5,0.468739054,1
6,6,0.237368516,1
3,3,0.953354653,1
8,8,0.3067914,1
2,6,1.150433294,0
1,9,0.015642461,0
8,8,0.045250813,1
3,5,1.686760678,0
5,5,0.914816562,1
8,8,0.0699961,1
6,3,0.118776318,0
3,5,1.393677839,0
9,9,0.775454851,1
0,0,0.446588952,1
2,4,1.707050611,0
2,2,1.833336066,1
0,0,0.097226801,1
5,5,0.266562679,1
9,9,0.008545379,1
1,9,0.686255508,0
3,3,0.805547051,1
8,8,0.173661602,1
0,0,0.239106747,1
6,6,0.079096712,1
0,0,0.295360297,1
2,2,0.097061562,1
8,3,2.696711771,0
9,7,0.634321801,0
8,0,1.811132654,0
3,0,1.627228308,0
6,6,0.58668644,1
9,9,0.012064103,1
1,1,0.025578969,1
3,5,1.53544058,0
0,2,1.909486948,0
6,2,0.232745258,0
7,7,0.131520471,1
1,9,0.713976344,0
3,3,0.539980604,1
9,9,0.408554035,1
5,3,0.416381624,0
5,5,1.641445547,1
0,2,1.438157903,0
1,2,1.362058715,0
2,2,1.165457796,1
8,8,4.93E-05,1
8,8,1.134941975,1
4,5,1.901088278,0
0,0,0.107605406,1
0,0,0.348328937,1
7,7,4.58E-05,1
0,0,0.09918406,1
3,3,2.082557024,1
1,1,0.000190012,1
6,6,0.468468618,1
3,5,1.913973519,0
0,0,1.029499389,1
9,9,0.000827482,1
2,2,0.022544621,1
6,6,1.065022709,1
7,7,0.685623955,1
4,4,1.353839926,1
2,2,0.47080888,1
0,0,0.02028363,1
0,0,0.143291853,1
4,5,1.25811745,0
3,3,2.428205377,1
3,3,0.455754569,1
6,2,1.158283422,0
6,6,0.074750899,1
6,4,1.943472237,0
2,2,0.405035081,1
7,7,0.085424142,1
8,8,0.053882983,1
0,0,0.729981009,1
1,1,0.008515184,1
0,0,1.516237,1
1,1,0.092643431,1
3,3,1.151838753,1
6,6,0.115918901,1
2,4,1.728102539,0
8,8,0.355173104,1
0,0,1.153354057,1
6,6,0.11758027,1
0,0,1.120021982,1
9,9,0.010966016,1
1,1,0.011585607,1
6,6,0.110495879,1
2,2,0.971718901,1
1,1,8.49E-09,1
0,0,0.78372292,1
1,1,3.76E-05,1
3,3,0.504195149,1
0,0,0.033661408,1
6,3,2.209615587,0
7,7,0.012770621,1
9,9,0.006600002,1
9,9,0.49282026,1
6,3,1.305992772,0
7,7,1.43E-05,1
5,5,1.318040616,1
7,7,0.001186753,1
1,1,0.002600991,1
6,6,0.015143172,1
6,6,0.016367917,1
9,1,0.002639369,0
1,1,0.017197172,1
1,1,0.002029596,1
4,4,1.974966382,1
6,4,1.329396942,0
8,2,1.720877331,0
1,1,0.00346578,1
7,7,0.094027125,1
0,0,0.004927636,1
1,1,0.103238893,1
6,2,1.326984824,0
1,1,1.289360575,1
1,1,0.00875121,1
3,3,0.59867152,1
4,2,1.150919324,0
6,6,0.498729161,1
1,9,1.936298612,0
1,1,0.327751702,1
3,3,0.474427564,1
2,2,0.098836904,1
0,0,0.888889406,1
8,8,0.918589102,1
7,7,0.240514542,1
3,3,1.18573786,1
2,4,1.10886773,0
2,6,1.388235007,0
3,4,1.918217262,0
6,6,0.021666336,1
1,9,0.954371439,0
4,4,1.809255867,1
8,8,1.507367953,1
9,9,0.022383307,1
3,3,1.605479991,1
0,0,0.599377653,1
3,5,0.881717493,0
7,7,0.56216477,1
2,2,0.911215371,1
0,0,0.74275101,1
0,2,1.058644844,0
1,9,1.311331642,0
9,9,1.206143056,1
2,3,0.933946811,0
8,8,0.185161473,1
4,7,2.450672516,0
1,1,0.001608688,1
1,1,4.89E-05,1
2,2,1.399395926,1
2,2,1.939307024,1
2,2,1.654941219,1
6,5,1.323774946,0
9,9,0.573416638,1
1,1,0.005215194,1
2,2,0.1624512,1
6,6,0.296823702,1
1,1,0.002604102,1
6,2,1.581139442,0
1,1,0.539766314,1
8,8,0.365928904,1
9,9,0.005077109,1
2,2,0.065318948,1
2,3,1.732358478,0
1,1,0.101405913,1
9,9,0.653385834,1
9,9,0.054794753,1
7,4,1.804826672,0
4,4,0.820026341,1
3,5,1.381428049,0
3,5,1.834254124,0
0,0,1.316822079,1
6,3,0.222452815,0
6,3,1.492309269,0
7,7,0.064115603,1
1,1,0.001393007,1
7,7,0.005403204,1
7,7,0.02857294,1
1,9,2.627126596,0
8,8,0.002394222,1
6,6,1.394021588,1
4,3,1.596004425,0
5,5,0.322865656,1
6,5,1.70606731,0
1,1,0.002423852,1
6,6,1.024073395,1
2,2,0.878045846,1
7,7,0.271780641,1
8,8,0.129126806,1
4,4,2.296852879,1
3,3,1.146822646,1
3,3,0.919198715,1
5,5,1.129118509,1
9,9,0.00130025,1
8,6,2.119280891,0
8,8,0.085529393,1
5,5,1.975260538,1
1,1,0.006662396,1
0,0,0.488095544,1
6,6,0.087039619,1
3,7,1.737506834,0
0,0,1.034046937,1
9,9,0.054216595,1
6,6,0.009421512,1
0,2,1.201372372,0
0,0,0.740727607,1
8,8,0.00173742,1
7,7,0.283922622,1
1,1,0.000785721,1
0,2,1.210812123,0
6,6,0.083471232,1
9,9,0.018666877,1
1,1,0.02527173,1
6,6,0.472020693,1
2,4,2.259222344,0
3,7,1.791305971,0
1,1,0.004298819,1
7,9,2.064507939,0
6,0,1.873158184,0
0,0,0.627135234,1
6,5,1.725108562,0
2,2,0.451520179,1
8,8,0.424501249,1
6,3,1.344276856,0
8,8,0.005911945,1
4,2,1.258691773,0
0,8,0.928844249,0
4,4,0.937624844,1
0,0,0.315899901,1
8,8,0.7045517,1
6,3,1.065999986,0
6,6,1.610408023,1
1,1,1.95E-06,1
2,2,2.091997927,1
3,3,0.203929109,1
0,0,1.50383688,1
3,5,1.391928352,0
0,0,0.046696342,1
4,4,1.628473789,1
1,1,0.007532097,1
7,7,0.956333686,1
2,2,0.697972083,1
0,0,0.908361215,1
1,1,0.146748179,1
6,3,1.691166494,0
9,9,0.002558372,1
1,1,0.029646428,1
6,6,0.682652229,1
1,1,0.00099729,1
6,6,0.081047198,1
1,1,0.000249288,1
2,2,0.065303619,1
3,8,0.736752384,0
7,7,0.103814423,1
0,0,0.324310635,1
9,9,0.767137879,1
5,5,0.620192678,1
0,8,1.421986255,0
8,0,2.124752072,0
0,0,1.8558524,1
1,1,0.006646204,1
2,7,1.929675765,0
9,9,0.100794685,1
7,7,0.928325689,1
1,1,0.066568254,1
9,9,0.235760846,1
2,2,1.436183907,1
1,1,0.440657236,1
9,9,0.124869278,1
0,4,1.96913619,0
3,3,0.238396799,1
6,6,0.07062973,1
0,0,0.168380377,1
6,2,0.77679798,0
0,0,0.326496448,1
6,0,2.075492082,0
9,9,0.182403752,1
3,9,0.936777087,0
8,8,0.691873571,1
9,9,0.042619428,1
2,4,1.34579496,0
7,5,1.664164929,0
3,4,0.600050485,0
3,3,0.505055242,1
0,0,1.31650288,1
7,7,0.171482682,1
8,8,0.502834827,1
7,7,0.01284191,1
3,3,1.249348908,1
7,7,1.068553365,1
3,5,1.066087585,0
4,4,2.329921685,1
6,6,0.011713183,1
3,5,0.897777905,0
9,9,0.002011685,1
3,5,1.17415884,0
2,2,0.586414062,1
0,4,2.738570797,0
2,2,0.720739757,1
7,7,0.017682831,1
9,9,2.77E-05,1
6,6,1.293927357,1
7,7,0.199158088,1
3,4,2.321237517,0
7,7,0.109450425,1
1,1,0.002084349,1
2,2,0.635565087,1
3,3,0.184026448,1
1,1,0.017535058,1
9,1,0.778532412,0
3,3,0.278806683,1
6,6,0.267610354,1
8,8,0.996961815,1
6,3,1.19281902,0
7,7,2.197889031,1
7,7,1.875768075,1
0,0,0.344697052,1
8,8,0.909485501,1
1,1,0.000716259,1
5,5,0.153390516,1
2,2,1.145608203,1
6,5,0.213100304,0
5,5,0.439390459,1
6,3,1.238223864,0
6,6,0.046203386,1
3,3,0.964620387,1
3,5,1.54425086,0
9,9,0.609837447,1
8,8,0.04991337,1
3,4,2.691313684,0
3,6,1.258134634,0
8,8,0.314676056,1
0,0,0.177445147,1
3,4,1.497070514,0
1,1,0.01487222,1
7,7,0.017462747,1
1,8,1.006408542,0
2,4,2.766598376,0
9,9,0.045917468,1
2,7,1.858825292,0
2,2,0.370055385,1
6,6,0.081929514,1
3,3,1.968826434,1
8,8,0.004573375,1
8,8,0.997793066,1
6,6,0.816872287,1
